age,capital-gain,capital-loss,hours-per-week,workclass_n,education_n,marital-status_n,occupation_n,relationship_n,race_n,gender_n,native-country_n,income_n
21,0,0,20,3,15,4,8,3,4,1,38,0
29,0,0,40,3,11,2,14,0,4,1,38,0
73,0,2174,50,3,15,2,10,0,4,1,38,1
43,0,0,45,4,9,2,12,0,4,1,38,1
45,0,0,45,3,15,2,12,0,4,1,38,0
35,0,0,35,7,6,2,0,5,4,0,38,0
36,0,0,40,3,11,0,10,3,4,0,38,1
25,0,0,50,3,11,4,12,2,4,0,38,0
38,0,0,40,3,15,2,6,0,2,1,38,0
30,0,0,40,1,15,0,1,4,4,0,38,0
49,7298,0,40,3,15,2,4,0,4,1,38,1
41,0,0,40,1,11,2,3,0,4,1,38,0
27,0,0,40,3,15,2,4,0,4,1,38,0
64,0,0,20,3,15,2,4,0,4,1,38,0
41,0,0,45,5,11,2,14,0,4,1,38,0
37,0,1887,47,3,9,2,4,0,4,1,38,1
51,0,0,40,3,4,5,7,4,4,0,25,0
35,7443,0,40,3,15,0,10,4,4,0,38,0
61,0,0,40,1,3,2,8,0,4,1,25,0
52,0,0,16,3,5,0,9,3,2,0,38,0
40,0,0,60,3,7,2,12,0,4,1,38,1
20,0,0,40,3,11,4,6,3,4,1,38,0
52,0,0,40,1,12,2,10,0,4,1,38,0
50,0,0,40,3,15,2,13,0,4,1,38,1
49,0,0,40,3,9,0,4,4,4,0,38,1
36,0,0,40,6,9,4,10,4,2,0,38,0
33,0,0,40,3,12,4,4,4,4,1,38,0
40,0,0,50,3,11,2,10,0,0,1,38,0
45,0,0,50,3,9,2,4,0,4,1,38,1
22,0,0,35,3,15,4,3,3,4,0,38,0
47,0,0,2,3,12,2,10,5,4,0,38,1
24,0,0,30,3,11,4,12,1,4,1,38,0
19,0,0,30,3,15,4,12,1,4,0,38,0
40,0,0,40,3,11,0,3,1,4,0,38,0
40,0,0,50,3,15,4,13,1,4,0,38,1
54,15024,0,50,3,11,2,12,0,4,1,38,1
43,0,0,35,5,14,2,10,0,3,1,38,1
63,0,0,40,1,9,2,14,0,4,1,4,0
18,0,0,20,3,1,4,8,3,4,0,38,0
19,0,0,40,3,3,4,7,2,4,1,25,0
49,0,0,45,5,11,2,4,0,4,1,38,0
27,0,0,45,3,12,2,4,0,4,1,38,1
49,0,0,40,1,12,0,4,1,4,0,38,0
60,0,0,50,3,11,2,3,0,4,1,38,0
71,0,0,40,7,11,2,0,0,4,1,38,0
34,0,0,40,3,11,2,14,0,4,1,38,0
29,0,0,46,3,9,2,10,5,4,0,38,1
30,0,0,44,3,15,2,12,0,4,1,38,0
46,0,0,17,3,11,4,6,3,4,1,38,0
32,0,0,40,5,8,2,3,0,4,1,38,0
25,0,0,75,3,11,4,3,1,4,1,38,0
25,0,0,45,3,12,4,10,4,4,1,38,0
22,0,0,40,3,15,1,8,5,4,0,38,1
32,0,0,50,3,15,2,14,0,4,1,38,0
40,0,0,30,3,10,2,10,5,4,0,38,1
51,27828,0,40,3,12,4,10,1,4,1,38,1
20,0,0,30,3,11,4,3,3,4,1,38,0
34,0,0,48,3,11,0,4,1,4,0,38,0
40,0,0,50,3,15,4,4,1,4,1,38,0
34,0,0,40,6,8,4,1,4,4,0,38,0
19,0,0,25,3,0,4,6,3,4,1,38,0
53,0,0,40,3,0,2,3,0,2,1,38,0
42,0,0,40,0,15,2,1,0,4,1,38,1
38,0,0,65,3,12,2,4,0,4,1,38,1
41,0,0,60,3,11,2,3,0,4,1,38,1
64,0,0,16,7,14,2,0,0,4,1,38,0
30,0,0,40,6,15,4,10,1,4,1,38,0
20,0,0,40,3,1,2,5,3,4,1,25,0
19,0,0,30,3,11,4,8,3,4,0,38,0
20,0,0,60,3,11,4,12,2,4,1,38,0
35,0,0,45,3,9,2,4,0,4,1,38,0
33,0,0,40,5,11,2,3,0,4,1,38,0
43,0,1902,15,5,15,2,4,0,4,1,38,1
38,0,0,38,0,15,0,4,4,4,0,38,0
50,0,0,30,5,15,2,4,5,4,0,38,0
23,0,0,10,3,11,0,8,3,4,0,38,0
30,0,0,10,1,15,4,1,3,4,0,38,0
33,0,0,40,3,9,5,4,4,2,0,38,0
48,0,0,40,3,11,0,7,1,4,1,38,0
43,0,0,24,3,9,0,10,4,4,0,27,0
33,0,0,40,3,15,4,13,1,2,1,29,0
50,0,0,45,1,12,2,4,0,2,1,38,1
23,0,0,40,3,15,2,1,0,4,1,38,1
36,0,0,50,1,15,0,6,1,4,1,38,0
50,0,0,46,6,11,0,1,4,4,0,38,0
26,0,0,20,3,11,2,12,5,4,0,38,0
55,0,2267,40,1,12,2,10,5,4,0,38,0
37,0,0,40,3,11,2,5,0,4,1,38,0
43,0,0,40,3,11,2,7,0,4,1,38,0
38,0,0,40,5,15,2,14,0,4,1,38,0
42,0,0,30,3,5,2,6,0,4,1,25,0
47,0,2002,45,5,10,2,14,0,4,1,38,0
44,0,0,40,3,9,2,4,0,1,1,38,0
28,0,0,40,5,11,2,3,0,4,1,38,0
51,0,0,40,3,15,6,1,1,4,0,38,0
51,0,0,40,3,11,2,3,0,4,1,38,0
49,0,0,40,3,9,2,4,0,4,1,38,0
62,15024,0,50,3,10,2,10,0,4,1,38,1
31,0,0,40,3,15,4,1,4,4,0,38,0
29,2829,0,14,3,1,2,6,5,1,0,29,0
23,0,0,30,3,15,4,5,1,4,1,38,0
40,0,0,40,6,15,0,12,1,4,0,38,0
66,0,0,50,4,5,2,4,0,4,1,38,0
17,0,0,20,3,1,4,8,1,4,0,38,0
37,0,0,40,3,15,2,3,0,4,1,38,1
69,0,0,3,3,14,2,10,0,4,1,38,0
23,0,0,40,3,9,4,1,1,4,0,38,0
38,0,0,42,0,11,2,4,0,4,1,38,1
37,0,0,40,0,11,2,3,0,4,1,38,0
38,0,0,40,3,15,0,12,1,4,0,38,0
38,0,0,54,3,6,2,5,0,4,1,25,0
37,0,0,40,6,9,4,10,1,4,0,38,0
37,0,0,50,4,11,2,4,0,4,1,38,1
23,0,0,70,3,6,4,5,4,4,1,38,0
17,0,0,15,3,0,4,8,3,4,0,38,0
48,0,0,35,3,9,2,10,0,4,1,38,0
17,0,0,23,3,1,4,1,3,4,0,38,0
55,0,1977,60,3,12,2,4,0,4,1,38,1
35,0,0,40,3,15,2,4,0,4,1,38,1
68,0,0,12,7,15,2,0,5,4,0,38,1
35,0,0,45,5,9,2,3,0,4,1,38,0
53,0,0,60,3,9,2,4,0,4,1,38,1
43,0,0,48,3,11,2,7,0,4,1,38,0
36,0,0,40,3,12,4,10,3,4,1,38,0
24,0,0,40,3,11,5,8,4,2,0,38,0
45,0,0,48,3,15,2,14,0,4,1,38,0
34,0,2057,40,3,15,2,1,5,4,0,38,0
56,0,0,38,3,11,4,1,1,4,0,38,0
36,0,0,45,3,11,2,3,0,4,1,38,1
22,0,0,50,3,15,4,10,3,4,1,38,0
19,0,1719,35,7,6,4,0,2,4,1,7,0
33,0,0,36,3,11,4,8,3,2,1,38,0
48,0,0,32,3,11,4,8,1,4,0,3,0
20,0,0,30,3,15,4,8,3,4,0,38,0
64,0,1887,50,4,7,2,12,0,4,1,38,1
47,0,0,40,3,1,2,3,0,4,1,5,0
20,0,0,25,3,15,4,8,1,4,0,38,0
44,0,0,40,0,9,0,4,1,2,0,38,0
45,0,0,77,5,9,2,5,0,4,1,38,0
45,5178,0,40,1,11,2,14,5,4,0,38,1
45,0,0,37,1,12,2,10,0,4,1,38,1
27,0,0,40,6,9,4,10,1,2,1,38,0
41,0,0,72,3,11,2,3,0,4,1,38,1
20,0,0,55,3,11,4,5,1,4,1,38,0
54,7688,0,40,4,9,2,4,0,4,1,38,1
17,0,1602,10,3,0,4,8,3,4,0,38,0
50,0,0,40,3,11,2,10,0,4,1,38,1
31,0,0,40,6,12,4,13,1,4,1,38,0
49,0,0,30,5,11,4,3,1,4,1,38,0
44,0,0,40,3,12,2,1,0,4,1,38,0
49,0,0,50,3,11,0,3,1,4,1,38,0
28,0,0,52,1,9,4,10,1,4,1,38,0
43,4386,0,99,1,15,2,13,0,4,1,38,1
33,0,0,40,3,7,0,7,4,0,0,38,0
35,0,0,55,3,15,0,7,4,2,0,38,0
17,0,0,20,3,1,4,12,3,4,0,38,0
25,0,0,40,3,11,2,6,0,4,1,38,0
41,0,0,40,3,11,0,3,4,4,0,38,0
30,0,0,45,3,12,4,13,4,4,1,26,0
48,0,0,56,3,8,2,8,0,1,1,29,1
61,0,0,35,1,15,2,1,0,4,1,38,0
41,0,0,40,3,11,5,3,1,4,1,38,0
36,0,0,50,3,11,4,13,1,4,1,38,0
24,0,0,40,1,15,4,11,1,4,1,38,0
27,0,0,40,3,11,4,1,3,2,1,38,0
18,0,0,2,3,1,4,10,3,4,0,38,0
20,0,0,15,3,15,4,10,3,4,0,38,0
18,0,0,12,3,15,4,8,3,4,1,38,0
23,0,0,40,3,11,2,3,0,4,1,38,0
43,0,1887,45,6,12,2,10,0,4,1,38,1
38,0,0,40,6,15,2,4,5,2,0,37,0
36,0,0,40,3,15,0,1,4,4,0,38,0
28,0,0,50,5,9,4,4,1,4,1,38,0
47,0,0,40,3,15,2,3,0,4,1,38,0
51,15024,0,84,3,10,2,4,0,4,1,38,1
35,0,0,40,3,9,2,4,0,4,1,38,1
38,0,0,60,6,9,2,11,0,4,1,38,0
47,0,0,40,0,15,2,1,0,2,1,38,1
26,0,0,40,3,1,0,3,1,4,0,38,0
31,0,0,40,6,15,0,11,1,4,1,38,1
46,0,0,35,3,15,0,1,4,2,0,37,0
49,0,0,40,3,15,4,4,4,4,0,38,0
19,0,0,30,3,11,4,12,3,4,0,38,0
45,0,0,50,4,15,2,5,0,4,1,38,0
46,7688,0,45,3,9,2,10,0,4,1,38,1
70,0,0,20,5,15,2,13,0,4,1,38,0
19,0,0,20,3,15,4,1,3,4,0,38,0
46,0,0,50,3,8,2,3,0,4,1,38,0
20,0,0,35,3,15,4,14,3,4,1,38,0
17,0,0,22,3,1,4,8,2,4,0,38,0
43,0,0,49,3,15,2,4,0,4,1,38,1
19,0,0,15,3,15,4,8,3,4,0,38,0
37,0,0,40,3,11,2,3,0,4,1,38,0
51,0,0,40,3,11,6,10,4,4,0,38,0
40,0,0,40,1,9,2,10,0,4,1,38,1
24,0,0,60,3,15,4,3,3,4,1,1,0
31,0,0,40,3,7,2,10,0,4,1,38,0
59,5178,0,50,3,8,2,10,0,4,1,38,1
27,0,0,40,3,11,4,8,4,2,0,38,0
40,15024,0,99,3,9,2,10,0,4,1,38,1
30,0,0,40,5,11,2,3,0,4,1,38,0
28,0,0,32,3,7,4,1,3,4,1,38,0
25,0,0,50,3,11,4,3,3,2,1,38,0
22,0,0,20,3,9,4,12,1,4,0,38,0
21,0,0,40,6,15,4,4,3,4,1,38,0
67,0,0,6,7,15,2,0,0,4,1,38,0
35,0,0,60,4,9,4,4,1,4,0,38,1
54,0,0,56,1,11,2,4,0,4,1,38,0
36,0,0,40,3,11,2,7,0,4,1,38,0
29,0,0,40,3,9,2,12,0,4,1,38,0
32,0,1380,40,0,11,4,4,4,4,0,38,0
55,0,0,40,3,11,0,14,1,4,1,38,0
56,0,0,40,0,12,0,1,4,4,0,38,0
19,0,0,25,3,15,4,8,3,2,1,38,0
36,0,2001,40,3,11,4,8,1,2,0,38,0
58,0,0,40,3,11,6,1,1,4,0,38,1
35,0,0,40,3,11,0,1,4,4,0,38,0
44,0,0,40,3,0,5,7,4,2,0,38,0
40,0,0,40,4,11,2,4,0,4,1,38,0
18,0,0,20,3,11,4,8,3,4,0,38,0
71,0,0,35,5,11,2,5,0,0,1,38,0
51,0,0,57,0,11,2,4,0,4,1,38,1
27,0,0,40,7,11,4,0,3,2,1,38,0
20,0,0,35,3,2,4,8,3,4,1,38,0
33,0,0,40,7,1,4,0,1,4,0,38,0
34,0,0,40,3,8,0,13,4,2,0,38,0
28,0,0,40,3,8,2,8,0,4,1,38,1
23,0,0,24,3,15,4,1,1,4,0,11,0
36,3137,0,50,3,15,2,3,0,4,1,7,0
42,0,0,39,3,14,0,10,1,4,0,38,1
31,8614,0,40,1,9,4,3,1,4,1,38,1
19,0,0,10,7,11,4,0,3,2,1,38,0
38,0,0,40,1,12,0,10,1,2,1,22,0
22,0,0,40,3,11,4,1,4,4,0,38,0
36,0,0,54,3,8,0,1,4,2,0,38,0
36,0,1977,50,3,12,2,12,0,4,1,38,1
17,0,1719,18,3,1,4,6,3,4,1,38,0
30,0,0,40,0,15,4,1,3,2,0,38,0
35,2635,0,30,5,6,2,3,0,4,1,38,0
32,14084,0,40,3,12,4,4,1,4,1,38,1
42,7688,0,40,3,9,2,4,0,4,1,38,1
54,0,0,45,3,15,4,4,1,4,0,38,1
36,0,1887,35,3,9,2,12,0,4,1,38,1
58,0,0,40,3,0,4,8,1,4,1,38,0
39,0,0,40,3,8,2,8,0,4,1,38,0
62,0,0,38,1,11,6,1,1,4,0,38,0
51,0,0,40,3,11,0,10,4,4,1,38,0
52,0,0,50,3,15,0,4,1,4,0,38,0
25,0,0,30,3,11,4,12,3,4,0,38,0
26,0,0,40,3,9,4,1,1,4,0,38,0
26,0,0,40,3,0,2,3,3,2,1,38,0
59,0,0,40,6,9,4,4,1,2,0,27,0
21,0,0,50,3,11,4,5,2,4,1,38,0
45,0,0,18,3,12,2,13,0,4,1,38,1
26,0,0,36,3,11,2,3,0,4,1,38,0
68,0,0,20,5,0,6,5,4,4,1,38,0
60,0,0,40,3,11,2,8,0,4,1,38,1
65,0,0,18,3,11,2,12,0,4,1,38,0
41,0,0,45,3,12,0,4,4,4,0,38,0
34,0,0,50,3,11,2,14,0,4,1,38,0
28,0,0,40,3,11,2,1,0,2,1,38,0
40,0,0,40,3,8,4,1,1,4,0,38,0
57,0,0,60,3,12,2,10,0,4,1,38,1
37,0,0,50,3,1,2,3,0,4,1,38,0
34,0,0,60,3,0,0,7,1,2,1,38,0
21,0,0,56,7,1,2,0,5,4,0,38,0
57,0,0,48,0,9,2,13,0,4,1,38,1
55,0,1887,40,3,9,2,4,0,4,1,38,1
51,0,0,60,3,11,4,5,1,4,1,38,0
56,0,0,40,3,9,2,1,0,4,1,38,1
32,0,0,60,3,15,4,4,1,4,1,38,0
18,0,0,15,3,15,4,12,3,4,1,38,0
48,0,0,40,3,8,3,10,1,4,1,38,0
46,0,0,40,3,9,2,10,0,4,1,38,1
41,0,0,50,0,14,2,10,0,4,1,18,1
33,0,0,20,3,11,2,14,0,4,1,38,0
33,0,0,40,3,11,4,6,3,4,1,38,0
47,0,0,40,3,4,3,7,2,4,1,25,0
46,15024,0,40,4,11,2,4,5,0,0,38,1
40,0,0,38,3,11,0,1,4,4,0,38,0
42,0,0,40,3,11,2,7,0,4,1,25,0
31,7298,0,55,6,9,2,10,0,4,1,38,1
51,0,0,40,3,1,2,6,0,4,1,38,0
44,0,0,57,3,15,0,1,4,4,0,38,0
37,0,0,40,3,11,5,13,4,4,0,38,0
25,0,0,40,3,1,4,7,3,2,0,38,0
63,7688,0,60,5,5,2,5,0,4,1,38,1
52,0,0,45,3,11,0,12,1,4,1,38,0
42,3325,0,40,1,15,0,13,1,4,0,38,0
28,0,0,40,3,11,4,1,1,4,0,38,0
30,10520,0,40,3,12,4,10,1,4,1,38,1
34,0,0,50,3,9,2,12,0,4,1,38,0
37,0,0,40,0,7,2,4,5,4,0,38,1
31,0,0,45,3,11,2,7,0,4,1,38,0
35,0,0,35,3,15,0,12,1,4,0,38,0
25,0,0,40,3,15,4,1,3,4,0,38,0
38,0,0,40,3,11,0,4,1,4,1,38,0
43,0,0,60,5,11,4,5,1,4,1,38,0
22,0,0,40,3,15,4,3,2,1,0,39,0
18,0,0,20,3,1,4,8,3,4,1,38,0
26,0,0,40,3,11,4,1,1,4,0,38,0
36,0,0,60,3,11,2,14,0,4,1,38,1
43,0,0,20,3,11,0,12,1,4,1,38,0
21,0,0,25,3,15,4,1,1,4,0,38,0
62,0,0,40,0,15,6,11,1,4,0,38,0
26,0,0,40,3,11,2,3,0,4,1,38,0
54,0,0,40,5,9,2,4,0,4,1,38,1
18,0,0,20,3,1,4,12,3,4,0,38,0
65,0,0,55,5,11,2,12,0,4,1,38,0
41,3325,0,50,3,11,4,3,1,4,1,38,0
31,0,0,20,3,6,4,8,4,4,0,38,0
56,0,0,40,3,6,0,12,4,4,0,38,0
50,0,0,50,3,9,2,4,0,4,1,38,1
22,0,0,35,3,9,4,1,3,4,0,38,0
36,0,0,48,1,15,2,11,0,4,1,38,0
48,0,0,40,3,10,2,10,0,1,1,18,1
30,0,0,30,3,11,2,8,5,4,0,38,0
35,0,0,45,3,15,2,13,0,4,1,38,0
37,0,0,30,5,11,2,14,0,4,1,38,0
32,0,0,5,7,11,2,0,0,4,1,38,0
56,0,0,50,3,12,2,4,5,4,0,38,0
29,0,0,35,7,11,4,0,1,4,1,38,0
41,0,0,40,3,7,0,12,4,4,1,38,0
38,0,0,40,6,11,4,8,1,4,1,38,0
34,0,0,35,3,6,5,7,4,4,0,5,0
54,4101,0,40,6,2,4,8,3,4,1,38,0
36,0,0,50,7,8,0,0,3,4,1,38,0
42,0,0,40,3,8,0,10,1,4,0,38,0
33,0,0,50,3,11,2,5,0,4,1,38,0
21,0,0,30,3,11,4,10,3,4,0,38,0
69,0,0,10,1,0,2,14,0,4,1,38,0
32,0,0,46,3,7,4,12,1,2,0,37,0
50,0,0,40,3,11,2,3,0,4,1,38,0
40,0,0,40,3,2,2,8,0,4,1,38,0
45,0,0,40,3,11,0,8,1,4,0,38,0
31,0,0,35,3,11,2,1,0,4,1,38,0
24,0,0,40,3,9,2,10,5,4,0,38,0
28,0,0,60,3,9,4,10,1,4,1,38,1
21,0,0,5,3,7,4,8,3,4,0,38,0
43,0,0,25,5,8,0,4,1,4,1,38,0
22,0,0,25,3,11,4,12,1,4,0,38,0
62,0,1740,40,5,11,2,3,0,4,1,38,0
21,0,0,25,5,15,4,13,1,4,1,38,0
37,0,0,45,3,15,2,14,0,4,1,38,0
34,0,0,40,3,15,0,8,4,2,0,38,0
74,0,1825,12,5,9,2,4,0,4,1,38,1
43,0,0,38,3,15,0,7,4,2,0,38,0
25,0,0,40,3,15,4,10,1,4,0,38,0
43,0,0,40,3,1,2,6,0,4,1,38,0
23,0,0,40,3,1,2,8,0,4,1,38,0
33,0,0,40,3,11,5,7,4,2,0,38,0
51,0,0,35,6,9,2,4,0,4,1,38,1
64,0,0,40,3,9,4,12,4,4,0,28,0
35,0,0,50,3,15,4,4,1,4,1,38,0
69,3273,0,45,5,0,3,5,1,4,1,38,0
32,0,0,48,3,9,2,4,0,4,1,38,1
20,0,0,40,3,15,4,8,3,4,0,38,0
66,0,0,50,4,11,2,14,0,4,1,38,1
31,0,0,40,3,15,4,3,1,4,1,21,0
22,0,0,24,3,15,4,8,3,4,0,38,0
32,0,0,40,3,14,4,10,1,4,1,38,0
23,0,0,40,3,7,4,12,3,4,0,38,0
21,0,0,40,3,15,4,1,3,4,1,38,0
36,0,0,2,3,11,2,8,5,1,0,35,0
62,2829,0,40,1,5,2,3,0,4,1,38,0
24,0,0,40,3,11,4,6,1,4,1,38,0
45,7298,0,50,3,15,2,14,0,4,1,38,1
27,3942,0,40,3,1,2,6,0,4,1,38,0
38,0,2415,90,3,14,2,10,0,4,1,38,1
20,0,0,5,7,15,4,0,3,4,0,38,0
30,0,0,30,3,15,2,7,0,4,1,38,0
17,0,0,20,7,0,4,0,3,4,1,38,0
17,0,0,8,7,1,4,0,3,2,1,38,0
21,0,0,40,5,8,2,5,0,4,1,38,0
56,0,0,40,5,11,2,12,0,4,1,38,0
59,4787,0,60,1,12,6,10,4,4,0,38,1
37,0,0,40,5,15,0,4,4,4,0,38,0
52,0,0,40,3,15,0,4,4,4,0,38,0
50,0,0,40,0,15,2,4,0,4,1,38,1
55,7298,0,60,3,9,2,4,0,4,1,38,1
55,0,0,40,3,9,2,10,0,4,1,38,1
45,0,0,40,7,11,0,0,1,4,0,38,0
72,3471,0,20,3,15,2,10,0,4,1,38,0
39,0,0,40,3,15,0,4,1,4,0,38,0
28,0,0,40,3,2,0,7,1,4,0,38,0
38,0,0,40,3,9,0,13,2,4,1,38,0
44,0,1876,55,3,15,5,3,1,4,1,38,0
51,0,0,40,5,11,4,12,1,4,1,38,0
20,0,1719,36,3,15,4,8,3,4,1,38,0
25,0,0,45,3,15,4,14,1,4,0,38,0
52,0,0,20,3,15,0,12,2,4,0,38,1
45,0,0,40,3,11,6,3,1,4,0,38,0
17,0,0,12,3,1,4,1,3,4,0,38,0
20,0,0,15,3,11,4,8,3,1,0,38,0
64,0,0,25,1,12,2,10,0,4,1,38,0
34,0,1485,40,3,11,2,1,0,4,1,38,0
74,0,0,4,5,15,2,4,0,4,1,38,0
58,14084,0,40,0,1,0,3,1,2,0,38,1
44,0,0,40,3,12,2,10,0,4,1,38,1
23,0,0,25,6,7,4,1,1,4,0,38,0
23,0,0,50,3,11,4,6,3,4,1,38,0
27,0,0,36,3,8,4,13,2,4,0,38,0
34,0,0,45,3,9,2,12,0,4,1,38,1
18,0,0,24,3,11,4,12,3,4,0,38,0
33,0,0,17,3,1,4,12,4,2,0,38,0
50,0,0,48,5,15,2,3,0,4,1,38,0
47,0,0,50,3,11,0,12,1,4,1,38,0
50,99999,0,55,4,14,2,10,0,4,1,38,1
18,0,0,15,3,1,4,12,3,4,0,38,0
49,0,1977,60,1,14,2,10,5,4,0,38,1
34,0,0,50,3,15,2,6,0,4,1,38,0
51,7688,0,45,3,12,2,10,0,4,1,38,1
56,0,0,40,6,15,2,4,0,4,1,38,1
64,0,0,8,3,11,6,1,4,4,0,38,0
23,0,0,50,3,15,4,5,1,4,0,38,0
33,0,0,40,3,15,2,14,0,4,1,38,0
43,0,0,45,3,12,2,4,0,4,1,38,0
60,10520,0,40,0,11,0,4,1,4,1,38,1
57,0,0,40,6,2,0,8,4,4,0,38,0
22,0,0,45,3,9,4,12,1,4,1,38,0
23,0,0,40,3,9,4,7,3,4,1,38,0
54,0,2415,50,3,15,2,12,0,4,1,38,1
39,7688,0,52,0,11,2,1,0,2,1,38,1
32,0,0,40,5,12,4,10,1,4,1,38,0
20,0,0,15,3,15,4,13,3,4,1,38,0
30,0,0,52,3,15,4,4,1,4,1,38,0
56,0,0,45,5,11,2,5,0,4,1,38,0
34,0,0,40,3,11,2,6,0,4,1,38,0
32,0,0,40,3,11,4,3,4,4,1,38,0
59,0,0,50,3,12,2,10,0,4,1,38,1
19,0,0,11,3,15,4,10,3,4,1,38,0
60,0,0,40,7,6,6,0,1,4,0,38,0
29,0,0,42,3,11,2,6,0,4,1,38,0
24,0,0,60,3,15,2,3,0,4,1,38,0
41,0,0,35,6,12,0,10,1,4,1,38,0
23,0,0,30,3,5,2,6,2,3,0,7,0
32,0,1902,50,3,11,2,12,0,4,1,38,1
51,0,0,40,4,11,4,12,2,4,1,38,0
18,0,0,10,3,11,4,12,3,4,1,38,0
28,0,0,40,3,15,4,4,3,4,0,38,0
33,5178,0,40,7,15,2,0,5,4,0,38,1
38,0,0,30,3,11,5,14,4,2,0,38,0
29,0,0,50,3,9,4,10,1,4,1,8,0
25,0,0,45,3,11,2,14,0,4,1,38,0
31,0,0,55,3,14,4,13,1,4,1,38,0
34,0,0,25,3,9,3,1,1,4,0,38,0
34,0,1887,45,3,11,2,4,0,4,1,38,1
66,0,1825,40,6,11,2,4,0,4,1,38,1
41,0,0,40,3,4,2,6,0,4,1,12,0
62,0,0,20,3,5,2,10,0,4,1,38,0
58,0,0,40,3,11,2,3,0,2,1,38,0
40,0,0,40,3,11,5,4,4,4,0,1,0
24,0,0,40,3,9,4,4,3,1,0,29,0
47,0,0,40,3,11,2,4,0,4,1,38,1
19,0,0,25,3,11,4,8,3,2,1,38,0
32,0,0,45,3,15,2,3,0,4,1,38,0
51,0,0,40,6,15,0,1,1,4,0,38,0
25,0,0,45,3,6,2,14,0,4,1,38,0
60,0,0,40,7,12,2,0,0,4,1,38,0
22,0,0,40,3,15,4,14,1,4,1,38,0
29,0,0,50,3,9,2,4,5,4,0,38,1
20,0,0,40,3,11,2,12,3,4,1,38,0
42,0,0,40,3,5,0,3,4,4,1,32,0
18,0,0,20,3,11,4,7,3,4,1,38,0
23,0,0,40,3,0,2,7,3,1,0,39,0
28,0,0,40,3,9,2,1,0,4,1,38,1
55,0,0,40,3,9,0,10,1,4,0,38,1
40,0,0,40,3,11,0,7,1,2,1,38,0
52,0,0,50,3,15,0,12,1,4,1,38,0
37,0,0,40,3,11,0,7,4,4,1,38,1
21,0,1602,22,3,15,4,12,3,4,0,38,0
35,0,0,60,3,8,4,8,1,4,1,38,0
45,0,0,48,3,15,0,7,4,4,1,38,0
39,0,0,40,3,11,0,1,4,2,0,38,0
54,0,0,44,3,11,2,3,0,4,1,38,0
42,0,0,40,3,5,0,12,1,4,0,38,0
26,0,0,20,7,15,2,0,5,4,0,38,0
59,0,0,40,4,7,2,3,0,4,1,38,0
42,0,0,40,3,11,2,12,5,4,0,38,1
22,0,0,20,3,15,4,11,3,2,0,38,0
33,0,0,40,3,9,4,10,1,4,0,38,0
39,0,0,40,3,15,2,7,0,4,1,38,1
18,0,0,70,4,1,4,5,3,4,1,38,0
46,0,0,60,3,15,2,12,0,2,1,38,1
24,0,0,40,3,9,4,8,1,4,1,38,0
28,0,0,30,3,8,2,6,5,4,0,6,0
21,0,0,43,6,11,4,1,3,4,0,38,0
22,0,0,30,3,1,4,3,3,4,1,38,0
61,7298,0,40,3,4,2,6,0,1,1,29,1
56,0,0,40,0,15,2,1,0,1,1,24,0
21,0,0,20,3,15,4,12,3,4,0,38,0
17,0,0,26,3,0,4,6,3,4,1,38,0
29,0,0,40,3,15,2,6,0,4,1,38,1
28,0,0,40,1,11,2,11,0,4,1,38,1
62,0,0,38,3,11,6,1,1,4,0,38,0
39,2176,0,40,3,11,5,7,1,2,1,38,0
30,0,0,40,1,11,4,11,1,4,1,38,0
20,0,0,40,7,1,4,0,4,4,1,7,0
18,0,0,12,1,1,4,1,3,4,1,38,0
54,0,0,40,3,11,4,6,3,4,1,38,0
49,0,0,40,3,15,2,14,0,4,1,38,1
33,0,0,50,6,10,2,10,0,1,1,16,0
50,0,0,40,3,9,2,12,0,4,1,38,1
57,0,0,78,3,11,2,8,0,4,1,38,0
50,0,0,40,6,11,0,1,3,4,0,38,0
45,0,0,40,3,9,2,4,0,4,1,38,1
41,0,0,40,3,15,2,4,3,4,1,38,1
23,0,0,48,3,11,2,7,0,4,1,38,0
23,0,0,40,3,9,4,12,1,4,0,38,0
47,0,0,40,3,11,2,1,5,4,0,17,0
39,0,0,50,5,9,2,4,0,1,1,34,0
29,0,1887,48,3,8,2,7,0,4,1,38,1
46,0,0,40,3,11,2,7,0,2,1,38,0
18,0,0,40,3,4,4,6,3,4,1,38,0
68,0,0,40,3,5,2,3,0,4,1,38,0
62,0,0,40,3,8,2,13,0,4,1,38,1
43,0,0,40,3,7,2,13,0,4,1,38,0
35,0,0,40,3,11,2,3,0,4,1,38,0
21,0,0,40,3,11,4,1,3,4,0,38,0
21,0,0,40,6,15,4,6,3,4,1,38,0
41,0,0,45,1,8,0,3,4,4,0,38,0
61,0,0,40,3,11,2,14,0,4,1,38,0
24,0,0,50,3,11,4,3,1,4,1,38,0
21,0,0,40,3,11,4,11,3,2,1,38,0
36,0,0,40,6,4,2,8,0,4,1,25,0
37,0,0,40,1,8,4,11,1,4,0,38,0
69,9386,0,60,3,2,2,14,0,4,1,38,1
49,0,0,50,0,15,0,4,1,4,0,38,0
55,0,0,53,3,11,2,5,0,4,1,38,1
21,0,0,40,3,11,2,7,0,4,1,38,0
18,0,0,40,3,0,4,8,3,4,1,38,0
26,0,0,40,3,11,2,10,1,2,1,38,0
20,0,0,18,7,15,4,0,3,4,0,38,0
